"ID","ISDELETED","MASTERRECORDID","NAME","TYPE","RECORDTYPEID","PARENTID","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","BILLINGCOUNTRY","BILLINGSTATECODE","BILLINGCOUNTRYCODE","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGGEOCODEACCURACY","BILLINGADDRESS","SHIPPINGSTREET","SHIPPINGCITY","SHIPPINGSTATE","SHIPPINGPOSTALCODE","SHIPPINGCOUNTRY","SHIPPINGSTATECODE","SHIPPINGCOUNTRYCODE","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGGEOCODEACCURACY","SHIPPINGADDRESS","PHONE","FAX","ACCOUNTNUMBER","WEBSITE","PHOTOURL","SIC","INDUSTRY","ANNUALREVENUE","NUMBEROFEMPLOYEES","OWNERSHIP","TICKERSYMBOL","DESCRIPTION","RATING","SITE","OWNERID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","JIGSAW","JIGSAWCOMPANYID","ACCOUNTSOURCE","SICDESC","JOB_TITLE__C","VD_ABN__C","VD_ACN__C","VD_ANNUAL_REVENUE__C","VD_DATE_OF_LAST_ENERGY_AUDIT__C","VD_DESCIPTION__C","VD_DO_YOU_USE_AN_ENERGY_BROKER__C","VD_ENERGY_BROKER__C","VD_EXISTING_BANK_FINANCIER__C","VD_FINANCE_SOLUTION_PROVIDER__C","VD_HEAD_OFFICE__C","VD_NO_OF_PROPERTIES__C","VD_TYPE__C","VD_WHEN_WAS_THE_NETWORK_TARIFF_DEMAND__C","I__DAYSSINCELASTMAIL__C","I__LASTINBOUNDMAIL__C","I__LASTINBOUNDSENT__C","I__LASTINBOUNDTIME__C","I__LASTMAILSENT__C","I__LASTMAILTIMEDELTA__C","I__LASTMAILTIME__C","I__LASTMAIL__C","I__LASTOUTBOUNDMAIL__C","I__LASTOUTBOUNDSENT__C","I__LASTOUTBOUNDTIME__C","NUMBER_OF_OPPORTUNITIES__C","UNIQUE_ACCOUNT_NUMBER__C","INCENTIVE_APPROVED__C","ACCOUNT_LEAD_RECORD_TYPE_HIDDEN__C","STATES_WHERE_THE_PARTNER_CAN_WORK__C","INSURANCE_PI__C","INSURANCE_PI_AMOUNT__C","INSURANCE_PI_EXPIRY_DATE__C","INSURANCE_PL__C","INSURANCE_PL_AMOUNT__C","INSURANCE_PL_EXPIRY_DATE__C","PARTNER_REVIEW_DATE__C","ISO_ACCREDITATION_9001_COMPLETED__C","ISO_ACCREDITATION_9001_EXPIRY_DATE__C","ISO_ACCREDITATION_18001_COMPLETED__C","ISO_ACCREDITATION_18001_EXPIRY_DATE__C","ISO_ACCREDITATION_14001_COMPLETED__C","ISO_ACCREDITATION_14001_EXPIRY_DATE__C","ISO_ACCREDITATION_50015_COMPLETED__C","ISO_ACCREDITATION_50015_EXPIRY_DATE__C","SALESPEOPLE_ARE_TRAINED__C","RFQ_EMAIL_ADDRESS__C","XERO_ACCOUNT_ID__C","ACCOUNT_ID__C","ACCOUNTS__C","INDUSTRY_SUB_SECTOR__C","PARTNERS_SOLUTION_TYPE__C","SOLUTIONS_OFFERED_BY_PARTNER__C","PARTNER_SERVICES_OFFERED__C","PARTNER_ROLE_APPROVED_FOR_BY_VERDIA__C","ANNUAL_REVENUE_FY__C","FORECAST_REVENUE_FY__C","FORECAST_REVENUE__C","VD_EMAIL_ADDRESS__C"
"0010K000029P4NlQAK","false","","Huon Park","","01228000000tlZMAAY","","","","New South Wales","2071","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","0294495496","","","","/services/images/photo/0010K000029P4NlQAK","","Social Infrastructure - Private","","","","","","","","005280000020MSTAA2","2019-09-12T23:23:33.000Z","005280000020MSTAA2","2019-09-29T22:09:13.000Z","005280000020MSTAA2","2019-09-29T22:09:13.000Z","","","","","","Partner","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","","1909-2275","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029P4Nl","1.0","Aged Care","","","","","","","",""
"0010K000029PT9LQAW","false","","St Andrew's Hospital","","01228000000tlZMAAY","","","Toowoomba","Queensland","","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029PT9LQAW","","Social Infrastructure - Private","","","","","","","","005280000020MSTAA2","2019-09-15T22:36:15.000Z","005280000020MSTAA2","2019-09-15T22:36:19.000Z","005280000020MSTAA2","2019-09-15T22:36:19.000Z","2019-09-16","","","","","Partner","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1909-2276","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029PT9L","1.0","Aged Care","","","","","","","",""
"0010K000029PTfTQAW","false","","Abode Gungahlin","","01228000000tlZMAAY","","","","Australian Capital Territory","","Australia","ACT","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029PTfTQAW","","Services","","","","","","","","005280000020MSTAA2","2019-09-16T00:10:34.000Z","005280000020MSTAA2","2019-09-24T21:36:47.000Z","005280000020MSTAA2","2019-09-24T21:36:47.000Z","","","","","","Partner","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","","1909-2277","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029PTfT","1.0","Clubs","","","","","","","",""
"0010K000029PTg8QAG","false","","Abode Braddon","","01228000000tlZMAAY","","","","Australian Capital Territory","","Australia","ACT","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029PTg8QAG","","Services","","","","","","","","005280000020MSTAA2","2019-09-16T00:12:30.000Z","005280000020MSTAA2","2019-09-24T05:36:52.000Z","005280000020MSTAA2","2019-09-24T05:36:52.000Z","","","","","","Partner","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","","1909-2278","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029PTg8","1.0","","","","","","","","",""
"0010K000029PTgmQAG","false","","Abode Murrumbateman Pty Ltd","","01228000000tlZMAAY","","","","Australian Capital Territory","","Australia","ACT","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029PTgmQAG","","Services","","","","","","","","005280000020MSTAA2","2019-09-16T00:14:47.000Z","005280000020MSTAA2","2019-09-16T00:14:49.000Z","005280000020MSTAA2","2019-09-24T06:26:12.000Z","2019-09-24","","","","","Partner","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1909-2279","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029PTgm","1.0","","","","","","","","",""
"0010K000029PTj2QAG","false","","Greenway Central Pty Ltd","","01228000000tlZMAAY","","","","Australian Capital Territory","","Australia","ACT","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029PTj2QAG","","Services","","","","","","","","005280000020MSTAA2","2019-09-16T00:17:31.000Z","005280000020MSTAA2","2019-09-16T00:17:33.000Z","005280000020MSTAA2","2019-09-24T06:24:17.000Z","2019-09-24","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1909-2280","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029PTj2","1.0","","","","","","","","",""
"0010K000029PqLkQAK","false","","Asaleo","","01228000000tlZMAAY","","","","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029PqLkQAK","","Manufacturing","","","","","","","","00528000003tRXTAA2","2019-09-18T02:25:06.000Z","00528000003tRXTAA2","2019-09-18T02:25:10.000Z","00528000003tRXTAA2","2019-09-18T02:25:10.000Z","2019-09-18","","","","","Direct","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1909-2281","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029PqLk","1.0","","","","","","","","",""
"0010K000029QA6eQAG","false","","HC Pty Ltd","","01228000000tlZMAAY","","","","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029QA6eQAG","","Social Infrastructure - Private","","","","","","","","00528000004B3GEAA0","2019-09-20T02:21:38.000Z","00528000004B3GEAA0","2019-11-15T04:39:42.000Z","005280000020MSTAA2","2019-11-15T04:39:42.000Z","","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","","1909-2282","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029QA6e","1.0","Aged Care","","","","","","","",""
"0010K000029QX6WQAW","false","","Farm Fresh Market","","01228000000tlZMAAY","","185 Adelaide Rd","Murray Bridge","South Australia","5253","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029QX6WQAW","","Agri, Food & Grocery","","","","","","","","00528000004B3GEAA0","2019-09-23T02:01:23.000Z","00528000004B3GEAA0","2019-10-17T03:27:41.000Z","0050K000009sX9eQAE","2019-10-17T03:27:41.000Z","","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","","1909-2283","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029QX6W","1.0","","","","","","","","",""
"0010K000029Qi1tQAC","false","","BEECRAFT FAMILY TRUST","","01228000000tlZMAAY","","15 HUTCHESON STREET","ALBION","Queensland","","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000029Qi1tQAC","","Services","","","","","","","","0050K000009GnYbQAK","2019-09-24T05:51:11.000Z","0050K000009GnYbQAK","2019-09-25T01:03:24.000Z","0050K000009GnYbQAK","2019-09-25T01:03:24.000Z","","","","","","Partner","","Business Owner","94291680135","","","","","","","","","","","Client","","","","","","","","","","","","","","1909-2284","","General Business","","","","","","","","","","","","","","","","","","","","0010K000029Qi1t","1.0","","","","","","","","",""
"0010K00002AHTJ4QAP","false","","Bright Hotel","","01228000000tlZMAAY","","","","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AHTJ4QAP","","Manufacturing","","","","","","","","005280000020MSTAA2","2019-09-26T09:41:14.000Z","005280000020MSTAA2","2019-09-26T09:42:12.000Z","005280000020MSTAA2","2019-09-26T09:42:12.000Z","","","","","","Partner","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","","1909-2289","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AHTJ4","1.0","","","","","","","","",""
"0010K00002AIK3dQAH","false","","WANMOT PTY LTD","","01228000000tlZMAAY","","652 WARBURTON HWY","SEVILLE","Victoria","3139","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AIK3dQAH","","Social Infrastructure - Private","","","","","","","","0050K000009GnYbQAK","2019-10-02T00:09:12.000Z","0050K000009GnYbQAK","2019-10-02T00:10:14.000Z","0050K000009GnYbQAK","2019-10-02T00:10:14.000Z","","","","","","Partner","","Business Owner","51458519508","","","","","","","","","","","Client","","","","","","","","","","","","","","1910-2290","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AIK3d","1.0","","","","","","","","",""
"0010K00002AIUPJQA5","false","","JL GLASS & TOUGHENING SERVICES","","01228000000tlZMAAY","","8-10 DONALD STREET","OLD GUILFORD","New South Wales","2161","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AIUPJQA5","","Social Infrastructure - Private","","","","","","","","0050K000009GnYbQAK","2019-10-03T01:09:21.000Z","0050K000009GnYbQAK","2019-10-03T01:10:21.000Z","0050K000009GnYbQAK","2019-10-03T01:10:21.000Z","","","","","","Partner","","Business Owner","95621710816","","","","","","","","","","","Client","","","","","","","","","","","","","","1910-2291","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AIUPJ","1.0","","","","","","","","",""
"0010K00002AIXguQAH","false","","Snowy Mountains Resort Pty ltd","","01228000000tlZMAAY","","1 LUCAS STREET","ADAMINABY","New South Wales","","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AIXguQAH","","Social Infrastructure - Private","","","","","","","","0050K000009GnYbQAK","2019-10-03T07:37:29.000Z","0050K000009GnYbQAK","2019-10-07T22:38:58.000Z","005280000020MSTAA2","2019-10-07T22:38:58.000Z","","","","","","Partner","","Business Owner","68123169022","","","","","","","","","","","Client","","","","","","","","","","","","","","1910-2292","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AIXgu","1.0","","","","","","","","",""
"0010K00002AIcdnQAD","false","","Maxitrans","","01228000000tlZMAAY","","","","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AIcdnQAD","","Manufacturing","","","","","","","","00528000001zO6NAAU","2019-10-03T21:49:00.000Z","00528000003tRXTAA2","2020-10-20T12:31:54.000Z","00528000001zO6NAAU","2020-12-01T03:08:07.000Z","2020-12-09","2021-02-01T23:15:39.000Z","2021-02-01T23:15:39.000Z","","","WIB","","","","","","","","","","","","","","Client","","","","","","","","","","","","","3.0","1910-2293","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AIcdn","1.0","","","","","","","","",""
"0010K00002AIyxlQAD","false","","FSA CONSULTING SERVICES","","01228000000tlZMAAY","","","","Queensland","","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AIyxlQAD","","Public Sector - Government","","","","","","","","0050K000009GnYbQAK","2019-10-06T08:31:07.000Z","0050K000009GnYbQAK","2019-10-06T08:32:17.000Z","0050K000009GnYbQAK","2019-10-06T08:32:17.000Z","","","","","","Partner","","Business Owner","96062958758","","","","","","","","","","","Client","","","","","","","","","","","","","","1910-2294","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AIyxl","1.0","","","","","","","","",""
"0010K00002AJDTtQAP","false","","Bankstown Airport Limited","","01228000000tlZMAAY","","","","","","Australia","","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AJDTtQAP","","","","","Private","","","","","0050K000009H1XmQAK","2019-10-08T01:04:17.000Z","00528000003tCU2AAM","2019-10-08T05:39:25.000Z","0050K0000083BRIQA2","2019-10-08T05:39:25.000Z","","","","","","","","","50083058637","","","","","","","","","","","","","","","","","","","","","","","","","1910-2295","","","","","","","","","","","","","","","","","","","","","d9f0e585-3f94-4a2d-83b1-46dc80b32717","0010K00002AJDTt","1.0","","","","","","","","",""
"0010K00002AJNXXQA5","false","","Kookaburra Kitchens","","01228000000tlZMAAY","","","Tamworth","New South Wales","","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AJNXXQA5","","Services","","","","","","","","0050K000009sX9eQAE","2019-10-09T00:21:31.000Z","0050K000009sX9eQAE","2019-10-09T00:22:43.000Z","0050K000009sX9eQAE","2019-10-09T00:22:43.000Z","","","","","","Partner","","Director","","","","","","","","","","","","Client","","","","","","","","","","","","","","1910-2296","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AJNXX","1.0","","","","","","","","",""
"0010K00002AJSHnQAP","false","","WORLD GYM COOMERA","","01228000000tlZMAAY","","UNIT 1, 43-53 DAYS ROAD","COOMERA","Queensland","4209","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AJSHnQAP","","Services","","","","","","","","0050K000009GnYbQAK","2019-10-09T09:01:13.000Z","0050K000009GnYbQAK","2019-10-09T10:04:22.000Z","005280000020MSTAA2","2019-10-09T10:04:22.000Z","","","","","","Partner","","Business Owner","27610919723","","","","","","","","","","","Client","","","","","","","","","","","","","","1910-2297","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AJSHn","1.0","","","","","","","","",""
"0010K00002AJXunQAH","false","","SPC Ardmona","","01228000000tlZMAAY","","","","","","Australia","","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AJXunQAH","","Manufacturing","","","","","","","","0050K000008saiUQAQ","2019-10-10T00:45:46.000Z","00528000007U28qAAC","2020-06-16T04:22:44.000Z","00528000001zO6OAAU","2020-06-16T04:22:44.000Z","2018-08-22","2021-02-01T22:55:12.000Z","2021-02-01T22:55:12.000Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","1910-2298","","","","","","","","","","","","","","","","","","","","","","0010K00002AJXun","1.0","","","","","","","","",""
"0010K00002AJY1sQAH","false","","Thales Australia","","01228000000tlZMAAY","","","","","","Australia","","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AJY1sQAH","","Manufacturing","","","","","","","","00528000007U28qAAC","2019-10-10T00:52:22.000Z","00528000007U28qAAC","2021-01-06T01:14:40.000Z","00528000003tCU2AAM","2021-01-06T01:14:40.000Z","2021-01-06","2021-01-05T23:07:50.000Z","2021-01-05T23:07:50.000Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","1910-2299","","","","","","","","","","","","","","","","","","","","","","0010K00002AJY1s","1.0","","","","","","","","",""
"0010K00002AJgGzQAL","false","","More Green Energy","","01228000000tlUpAAI","","","","New South Wales","","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AJgGzQAL","","Solar","","","","","","","","0050K000009GnYbQAK","2019-10-10T21:16:25.000Z","005280000020MSTAA2","2019-10-10T21:17:38.000Z","005280000020MSTAA2","2019-10-10T21:17:38.000Z","2019-10-03","","","","","Advertisement","","Director","","","","","","","","ANZ","None","","","Partner","","","","","","","","","","","","","1.0","1910-2300","","Partner","","","","","","","","","","","","","","","","","","","","0010K00002AJgGz","1.0","","Building Equipment","Rooftop Solar Systems","","Tier 4 - Finance Partners","","","",""
"0010K00002AJhCAQA1","false","","The Real Food Pet Company","","01228000000tlZMAAY","","39 Albany Street","Crows Nest","New South Wales","2065","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AJhCAQA1","","Agri, Food & Grocery","","","","","","","","0050K000009H1XmQAK","2019-10-11T00:15:33.000Z","00528000003tCU2AAM","2019-10-11T00:15:37.000Z","00528000003tCU2AAM","2020-03-17T06:14:28.000Z","2020-03-17","","","","","Direct","","CFO","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1910-2301","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AJhCA","1.0","Food and Snack","","","","","","","",""
"0010K00002AK6moQAD","false","","Members TCO P/L IOC & ATF The Cut Members Unit Trust","","01228000000tlZMAAY","","","","Western Australia","","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AK6moQAD","","Manufacturing","","","","","","","","0050K000009GnYbQAK","2019-10-13T23:58:30.000Z","005280000020MSTAA2","2019-10-13T23:59:31.000Z","005280000020MSTAA2","2019-10-13T23:59:31.000Z","","","","","","Partner","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","","1910-2302","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AK6mo","1.0","","","","","","","","",""
"0010K00002AK6vBQAT","false","","McNab","","01228000000tlZMAAY","","Level 2, 
10 Browning St","West End","Queensland","4101","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","07 3252 6971","","","www.mcnab.net.au","/services/images/photo/0010K00002AK6vBQAT","","Manufacturing","","","Private","","","","","00528000001zO6OAAU","2019-10-14T00:19:26.000Z","00528000001zO6OAAU","2019-12-02T00:14:30.000Z","00528000003tCU2AAM","2020-06-22T04:21:51.000Z","2020-06-22","","","","","","","","","","","","","","","","","Level 2, 10 Browning St, West End, QLD, 4101","","","","","","","","","","","","","","","1.0","1910-2303","","","","","","","","","","","","","","","","","","","","","","0010K00002AK6vB","1.0","","","","","","","","",""
"0010K00002AK952QAD","false","","RL Solar Contructions","","01228000000tlZMAAY","","","","Queensland","","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002AK952QAD","","Services","","","","","","","","0050K000009GnYbQAK","2019-10-14T05:15:58.000Z","005280000020MSTAA2","2019-10-14T05:17:42.000Z","005280000020MSTAA2","2019-10-14T05:17:42.000Z","","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","","1910-2304","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002AK952","1.0","","","","","","","","",""
